,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
478,478,-44.333333333333336,2022-03-09 10:12:11.451802,2022-03-09 10:13:10.855802,0 days 00:00:59.404000,64,0.2,0.0003524566287271927,0.92,0.99,0.000294458014208593,2.0,1,2048,0.8259247736340768,PRUNED
479,479,-49.666666666666664,2022-03-09 10:12:11.847802,2022-03-09 10:12:47.988802,0 days 00:00:36.141000,512,0.2,0.00034461581567750703,0.92,0.995,0.00016822677194941815,2.0,1,2048,0.9590218304797827,PRUNED
480,480,-48.333333333333336,2022-03-09 10:12:47.990802,2022-03-09 10:13:44.312802,0 days 00:00:56.322000,64,0.2,0.00040483706718423903,0.95,0.99,0.00022004364334471358,0.9,10,64,0.8289361396708723,PRUNED
481,481,-56.0,2022-03-09 10:13:09.248802,2022-03-09 10:14:08.714802,0 days 00:00:59.466000,64,0.2,0.0003959459555174602,0.95,0.99,0.0005628989810705049,0.9,10,64,0.8238735550081548,PRUNED
482,482,-51.0,2022-03-09 10:13:10.857801,2022-03-09 10:14:08.477811,0 days 00:00:57.620010,64,0.2,0.0004032978295929865,0.95,0.99,0.00023382570466580916,0.9,10,64,0.5058892266433264,PRUNED
483,483,-43.333333333333336,2022-03-09 10:13:44.314803,2022-03-09 10:14:47.129803,0 days 00:01:02.815000,64,0.2,0.000127678092155035,0.8,0.99,0.00018404194211515306,0.7,20,512,0.5058401286130043,PRUNED
484,484,-46.333333333333336,2022-03-09 10:14:08.479802,2022-03-09 10:14:52.246803,0 days 00:00:43.767001,256,0.2,0.003937466399873307,0.8,0.95,0.0001890799725278563,0.7,20,512,0.8526550819337726,PRUNED
485,485,-55.0,2022-03-09 10:14:08.716803,2022-03-09 10:14:53.373802,0 days 00:00:44.656999,256,0.1,0.00012863190013734022,0.8,0.95,0.00011144670305786634,5.0,20,512,0.9206773429921974,PRUNED
486,486,-50.666666666666664,2022-03-09 10:14:47.131803,2022-03-09 10:15:28.278802,0 days 00:00:41.146999,256,0.2,0.00028199003480829874,0.99,0.95,0.00024255642174911813,0.7,20,512,0.9989571868124181,PRUNED
487,487,-54.0,2022-03-09 10:14:52.248802,2022-03-09 10:15:51.006803,0 days 00:00:58.758001,64,0.3,0.00025283678078812387,0.99,0.95,0.00011072583065711295,5.0,1,2048,0.9179653390424775,PRUNED
488,488,-47.666666666666664,2022-03-09 10:14:53.376802,2022-03-09 10:15:55.309802,0 days 00:01:01.933000,64,0.2,0.00027164061717602694,0.99,0.995,0.00033619774313200937,2.0,5,2048,0.7497601270395912,PRUNED
489,489,-56.0,2022-03-09 10:15:28.280802,2022-03-09 10:16:25.221802,0 days 00:00:56.941000,64,0.2,0.00025340949846637783,0.98,0.995,0.0001294031924093805,2.0,5,2048,0.6697643254609168,PRUNED
490,490,-45.666666666666664,2022-03-09 10:15:51.008804,2022-03-09 10:16:47.440803,0 days 00:00:56.431999,64,0.2,0.00021837514951061006,0.92,0.995,0.00013597597784056464,2.0,1,2048,0.8018431182757269,PRUNED
491,491,-46.333333333333336,2022-03-09 10:15:55.312804,2022-03-09 10:17:23.456802,0 days 00:01:28.143998,32,0.2,0.00045950128352617104,0.98,0.8,0.00012815719796008376,0.5,1,2048,0.8632641447824783,PRUNED
492,492,-48.0,2022-03-09 10:16:25.223803,2022-03-09 10:17:21.961803,0 days 00:00:56.738000,64,0.4,0.0004896374435084252,0.92,0.9,9.550382539215261e-05,5.0,1,2048,0.9482232119975764,PRUNED
493,493,-55.0,2022-03-09 10:16:47.442803,2022-03-09 10:17:23.123804,0 days 00:00:35.681001,512,0.4,0.00047167598622495425,0.92,0.9,9.594564007029371e-05,5.0,10,512,0.9739009163727382,PRUNED
494,494,-47.333333333333336,2022-03-09 10:17:21.962802,2022-03-09 10:18:38.906803,0 days 00:01:16.944001,32,0.2,0.00043767817506333643,0.95,0.99,7.274186535978092e-05,0.5,10,64,0.8973126606742943,PRUNED
495,495,-59.666666666666664,2022-03-09 10:17:23.125803,2022-03-09 10:18:15.779802,0 days 00:00:52.653999,64,0.3,0.0005698920746497947,0.8,0.8,7.96872437843506e-05,0.5,1,256,0.9435459496689256,PRUNED
496,496,-49.0,2022-03-09 10:17:23.458802,2022-03-09 10:18:46.477803,0 days 00:01:23.019001,32,0.2,0.00035376925192742514,0.95,0.99,7.316008105962594e-05,0.3,10,64,0.29618534017211595,PRUNED
497,497,-54.333333333333336,2022-03-09 10:18:15.781802,2022-03-09 10:19:39.276804,0 days 00:01:23.495002,32,0.2,0.00035632799171098707,0.95,0.99,0.00014969291421261763,0.3,10,64,0.8954301680666832,PRUNED
498,498,-48.666666666666664,2022-03-09 10:18:38.908802,2022-03-09 10:19:18.859803,0 days 00:00:39.951001,256,0.2,0.0023379653346520916,0.95,0.99,0.0004251642478168407,0.3,20,512,0.2508164229101858,PRUNED
499,499,-50.666666666666664,2022-03-09 10:18:46.479802,2022-03-09 10:19:28.788806,0 days 00:00:42.309004,256,0.2,0.00037182487625513164,0.99,0.95,0.000426921799019478,0.9,20,512,0.7113394072735377,PRUNED
500,500,-46.0,2022-03-09 10:19:18.860803,2022-03-09 10:20:15.642802,0 days 00:00:56.781999,64,0.1,0.0001601346366832911,0.99,0.95,0.0001510084675635049,0.9,1,512,0.46202629358502245,PRUNED
501,501,-47.0,2022-03-09 10:19:28.790802,2022-03-09 10:20:28.499803,0 days 00:00:59.709001,64,0.1,0.0003170438678813651,1.0,0.9999,0.0006920708836060382,0.7,1,2048,0.4639385652734881,PRUNED
502,502,-50.0,2022-03-09 10:19:39.278803,2022-03-09 10:20:36.326802,0 days 00:00:57.047999,64,0.1,0.00014446164597919087,1.0,0.9999,0.0007178253502902271,0.7,1,2048,0.6032672145123732,PRUNED
503,503,-50.333333333333336,2022-03-09 10:20:15.644802,2022-03-09 10:21:12.188802,0 days 00:00:56.544000,64,0.2,0.00030440524946879653,1.0,0.9999,8.110119048273575e-05,0.7,1,2048,0.9753029039100632,PRUNED
504,504,-46.0,2022-03-09 10:20:28.501802,2022-03-09 10:21:28.045803,0 days 00:00:59.544001,64,0.3,0.0013624068204983399,0.8,0.9,8.357700170944686e-05,5.0,20,2048,0.9817643552281055,PRUNED
505,505,-41.666666666666664,2022-03-09 10:20:36.328802,2022-03-09 10:21:32.597802,0 days 00:00:56.269000,64,0.2,0.0004081814284715154,0.8,0.8,8.27602182449046e-05,0.7,20,64,0.9199111652339312,PRUNED
506,506,-57.0,2022-03-09 10:21:12.190803,2022-03-09 10:22:15.505802,0 days 00:01:03.314999,64,0.2,0.0012188259119142865,0.8,0.8,0.0004857574784819177,0.9,20,64,0.7682173047712499,PRUNED
507,507,-53.0,2022-03-09 10:21:28.047802,2022-03-09 10:22:09.046803,0 days 00:00:40.999001,512,0.4,0.0006886433936715602,0.92,0.8,0.0001053189565868686,5.0,10,512,0.9282260506420518,PRUNED
508,508,-44.666666666666664,2022-03-09 10:21:32.599803,2022-03-09 10:22:10.446803,0 days 00:00:37.847000,512,0.4,0.0026076375520666904,0.92,0.95,9.230411207378007e-05,5.0,10,512,0.9444590878585882,PRUNED
509,509,-54.0,2022-03-09 10:22:09.047803,2022-03-09 10:22:55.793803,0 days 00:00:46.746000,256,0.4,0.0071809885256320675,0.99,0.95,9.080129142031732e-05,5.0,1,512,0.9599278434764527,PRUNED
510,510,-52.333333333333336,2022-03-09 10:22:10.449803,2022-03-09 10:22:54.587802,0 days 00:00:44.137999,256,0.3,0.0005275006208173297,0.99,0.9,0.00012307829418957975,5.0,1,2048,0.9629791259556001,PRUNED
511,511,-46.333333333333336,2022-03-09 10:22:15.508802,2022-03-09 10:22:56.490803,0 days 00:00:40.982001,256,0.2,0.00044515780026954687,0.99,0.99,0.00026049362618450685,2.0,1,2048,0.4000024112421601,PRUNED
512,512,-49.333333333333336,2022-03-09 10:23:13.770803,2022-03-09 10:24:14.716802,0 days 00:01:00.945999,64,0.1,0.0005038903748895367,0.92,0.95,0.0009055947573235745,0.9,10,2048,0.9015353439697038,PRUNED
513,513,-50.0,2022-03-09 10:23:13.779802,2022-03-09 10:24:14.475802,0 days 00:01:00.696000,64,0.1,0.002089233515384002,0.92,0.95,0.0001719058435766471,0.9,10,2048,0.9982053538917709,PRUNED
514,514,-41.666666666666664,2022-03-09 10:23:13.788803,2022-03-09 10:24:10.569803,0 days 00:00:56.781000,64,0.1,0.000510872199696538,0.92,0.95,0.0001664217682990756,0.9,10,2048,0.9346888383339181,PRUNED
515,515,-54.333333333333336,2022-03-09 10:24:10.571803,2022-03-09 10:25:06.101803,0 days 00:00:55.530000,64,0.2,0.00038407380373342613,0.95,0.99,0.00028893783254259277,0.7,20,64,0.8689777518979773,PRUNED
516,516,-63.333333333333336,2022-03-09 10:24:14.477803,2022-03-09 10:25:34.958803,0 days 00:01:20.481000,32,0.2,0.00042748245670602036,0.95,0.99,0.0002855741361112982,0.7,20,64,0.8717469556391205,PRUNED
517,517,-49.666666666666664,2022-03-09 10:24:14.718803,2022-03-09 10:25:10.613803,0 days 00:00:55.895000,64,0.3,0.006250024742169812,0.98,0.999,0.00011179649326821841,5.0,20,512,0.9765421307095035,PRUNED
518,518,-43.333333333333336,2022-03-09 10:25:06.102803,2022-03-09 10:26:00.300803,0 days 00:00:54.198000,64,0.3,0.0015648510326320816,0.98,0.999,9.915579006747863e-05,5.0,1,512,0.9741403427710149,PRUNED
519,519,-42.666666666666664,2022-03-09 10:25:10.615803,2022-03-09 10:26:07.194804,0 days 00:00:56.579001,64,0.4,0.0032147384062369668,0.8,0.995,9.621624401460395e-05,1.0,1,512,0.9175454002731708,PRUNED
520,520,-49.0,2022-03-09 10:25:34.960803,2022-03-09 10:26:32.534803,0 days 00:00:57.574000,64,0.4,0.0005841618752088555,0.8,0.995,0.00010415626059333043,1.0,1,512,0.9407304666388548,PRUNED
521,521,-53.666666666666664,2022-03-09 10:26:00.302803,2022-03-09 10:27:19.139802,0 days 00:01:18.836999,32,0.2,0.00037587298000155514,0.8,0.995,0.00020349399462010298,1.0,1,64,0.8440171248980638,PRUNED
522,522,-44.666666666666664,2022-03-09 10:26:07.196803,2022-03-09 10:27:26.435802,0 days 00:01:19.238999,32,0.2,0.00033334232108758147,0.99,0.99,0.00022980245379164974,2.0,1,256,0.8942278501641433,PRUNED
523,523,-50.333333333333336,2022-03-09 10:26:32.536801,2022-03-09 10:27:09.445803,0 days 00:00:36.909002,256,0.2,0.00032462967914891327,0.99,0.9,0.00011684033947600664,2.0,1,256,0.6523699641623834,PRUNED
524,524,-53.666666666666664,2022-03-09 10:27:09.448803,2022-03-09 10:28:28.124803,0 days 00:01:18.676000,32,0.2,0.0003868461412922059,0.95,0.99,0.00022442573390960647,0.7,10,64,0.7957375859163774,PRUNED
525,525,-42.0,2022-03-09 10:27:19.141802,2022-03-09 10:28:51.171803,0 days 00:01:32.030001,128,0.2,0.00041279297737701785,0.95,0.99,0.0001421124757077155,0.7,10,2048,0.7951625441558275,COMPLETE
526,526,-50.666666666666664,2022-03-09 10:27:26.436803,2022-03-09 10:28:20.986802,0 days 00:00:54.549999,64,0.2,0.00041240223467610074,0.95,0.99,6.820703292618225e-05,0.7,10,2048,0.7554010243546803,PRUNED
527,527,-41.333333333333336,2022-03-09 10:28:20.988804,2022-03-09 10:29:05.840802,0 days 00:00:44.851998,128,0.2,0.0004603088710948,0.9,0.9,0.0001440859746514901,5.0,20,2048,0.9574342943207845,PRUNED
528,528,-43.0,2022-03-09 10:28:28.126803,2022-03-09 10:29:12.577802,0 days 00:00:44.450999,128,0.4,0.0002960805830380122,0.9,0.9,1.2664358925881012e-05,5.0,20,2048,0.9518518331412651,PRUNED
529,529,-53.666666666666664,2022-03-09 10:28:51.173803,2022-03-09 10:29:36.490803,0 days 00:00:45.317000,128,0.2,0.0002990219973284207,0.92,0.95,0.0001330337926117901,0.9,10,2048,0.8489270193405704,PRUNED
530,530,-42.0,2022-03-09 10:29:05.843820,2022-03-09 10:29:51.694803,0 days 00:00:45.850983,128,0.2,0.0003006444049116737,0.92,0.95,0.00013907186921987896,0.9,10,2048,0.8047872265883164,PRUNED
531,531,-46.0,2022-03-09 10:29:12.580803,2022-03-09 10:30:09.304803,0 days 00:00:56.724000,64,0.2,0.00035799453139159705,0.92,0.95,0.0001367610287534365,0.9,10,2048,0.8554620902680192,PRUNED
532,532,-54.333333333333336,2022-03-09 10:29:36.492802,2022-03-09 10:30:21.332803,0 days 00:00:44.840001,128,0.2,0.0003635173986607324,0.99,0.8,0.00015424793177225537,0.5,10,2048,0.4286440796326245,PRUNED
533,533,-52.0,2022-03-09 10:29:51.696802,2022-03-09 10:30:38.804802,0 days 00:00:47.108000,128,0.2,0.00036175107438377144,0.99,0.8,0.00015723929417887098,0.5,10,2048,0.8818000521739171,PRUNED
534,534,-57.0,2022-03-09 10:30:09.306803,2022-03-09 10:30:56.300802,0 days 00:00:46.993999,128,0.2,0.0003994180766128266,0.99,0.8,0.0001599976353783379,0.5,10,2048,0.4399806469926297,PRUNED
535,535,-48.0,2022-03-09 10:30:21.334803,2022-03-09 10:31:05.660803,0 days 00:00:44.326000,128,0.2,0.0004071417161416043,1.0,0.9999,0.00015287441280339197,2.0,10,2048,0.883597191532521,PRUNED
536,536,-53.333333333333336,2022-03-09 10:30:38.806802,2022-03-09 10:31:23.669803,0 days 00:00:44.863001,128,0.2,0.00023252042179798844,0.8,0.9999,0.0005924704975163548,2.0,10,2048,0.815071078255631,PRUNED
537,537,-48.333333333333336,2022-03-09 10:30:56.303803,2022-03-09 10:31:42.911802,0 days 00:00:46.607999,128,0.2,0.00011268778517751707,1.0,0.9999,0.0005904840036609851,2.0,10,2048,0.9071795661794355,PRUNED
538,538,-45.666666666666664,2022-03-09 10:31:05.662803,2022-03-09 10:31:51.299802,0 days 00:00:45.636999,128,0.2,0.00022199422870593225,0.8,0.999,0.00017943399657426989,1.0,10,2048,0.9037018493403968,PRUNED
539,539,-47.333333333333336,2022-03-09 10:31:23.671803,2022-03-09 10:32:04.365802,0 days 00:00:40.693999,256,0.2,0.0004617695429233173,0.8,0.999,0.00011928837206572114,1.0,10,512,0.9183256912828214,PRUNED
540,540,-45.333333333333336,2022-03-09 10:31:42.913803,2022-03-09 10:32:23.247803,0 days 00:00:40.334000,256,0.2,0.000457210032133317,0.8,0.999,0.00012289177375459474,1.0,5,512,0.6966214240031869,PRUNED
541,541,-54.333333333333336,2022-03-09 10:31:51.301802,2022-03-09 10:32:31.260803,0 days 00:00:39.959001,256,0.2,0.004944180429151651,0.95,0.99,7.2254501057582e-05,0.7,20,512,0.696028415673961,PRUNED
542,542,-50.0,2022-03-09 10:32:04.367802,2022-03-09 10:33:02.033803,0 days 00:00:57.666001,64,0.1,0.000329637095481325,0.95,0.99,7.553633856579742e-05,0.7,5,512,0.8348550941608848,PRUNED
543,543,-46.666666666666664,2022-03-09 10:32:23.249803,2022-03-09 10:33:17.640804,0 days 00:00:54.391001,64,0.1,0.00017468149055529277,0.95,0.99,0.0005203082568887824,0.7,20,2048,0.9981727973273862,PRUNED
544,544,-45.333333333333336,2022-03-09 10:32:31.262803,2022-03-09 10:34:30.053803,0 days 00:01:58.791000,64,0.1,0.00017106398607856583,0.92,0.95,0.0001978463418346268,0.3,20,2048,0.7775078215291585,COMPLETE
545,545,-46.333333333333336,2022-03-09 10:33:02.035803,2022-03-09 10:33:56.529803,0 days 00:00:54.494000,64,0.4,0.0009431860332458564,0.92,0.95,0.00014024201149784253,0.3,20,2048,0.998613543249973,PRUNED
546,546,-42.333333333333336,2022-03-09 10:33:17.642802,2022-03-09 12:11:05.927531,0 days 01:37:48.284729,64,0.4,0.004223343520851073,0.92,0.95,0.00014200355774213788,0.7,10,2048,0.7726233832631144,COMPLETE
547,547,-56.0,2022-03-09 10:33:56.531803,2022-03-09 10:34:52.555804,0 days 00:00:56.024001,64,0.2,0.0004103450728751383,0.99,0.95,8.698277232873971e-05,0.7,10,2048,0.7718487495431213,PRUNED
548,548,-42.333333333333336,2022-03-09 10:34:30.056803,2022-03-09 12:11:06.840532,0 days 01:36:36.783729,64,0.2,0.0004235004971508278,0.99,0.95,8.564437630657678e-05,0.7,10,2048,0.9287048355858015,PRUNED
549,549,-48.333333333333336,2022-03-09 10:34:52.557803,2022-03-09 12:11:15.005061,0 days 01:36:22.447258,64,0.2,0.00033119595920108537,0.98,0.99,0.00017339783851135588,0.9,10,512,0.9322940866054106,PRUNED
550,550,-52.333333333333336,2022-03-09 12:11:40.678061,2022-03-09 12:12:38.876061,0 days 00:00:58.198000,64,0.4,0.005401066499863377,0.92,0.995,0.00013007861518037701,0.7,20,2048,0.7416728107159004,PRUNED
551,551,-45.666666666666664,2022-03-09 12:11:40.686059,2022-03-09 12:12:38.609059,0 days 00:00:57.923000,64,0.4,0.004371804857439007,0.92,0.995,0.00014252876780495753,0.7,20,2048,0.7400769987245394,PRUNED
552,552,-50.333333333333336,2022-03-09 12:11:40.693059,2022-03-09 12:12:38.973059,0 days 00:00:58.280000,64,0.4,0.00690728527664626,0.92,0.995,0.0001462216877266346,0.7,20,2048,0.7331770742056668,PRUNED
553,553,-53.0,2022-03-09 12:12:38.611060,2022-03-09 12:13:20.415059,0 days 00:00:41.803999,256,0.4,0.002784456108720841,0.92,0.8,0.00013059372049500464,0.7,10,2048,0.7861271171352148,PRUNED
554,554,-48.0,2022-03-09 12:12:38.878060,2022-03-09 12:13:22.877061,0 days 00:00:43.999001,256,0.4,0.0035748490338186056,0.92,0.99,0.0001455598516467974,0.7,10,2048,0.7940336552741734,PRUNED
555,555,-52.666666666666664,2022-03-09 12:12:38.975060,2022-03-09 12:13:22.621059,0 days 00:00:43.645999,256,0.4,0.002922064214124666,0.92,0.95,0.0007720489826274746,0.7,10,512,0.7876621597800165,PRUNED
556,556,-45.0,2022-03-09 12:13:20.417060,2022-03-09 12:14:15.161597,0 days 00:00:54.744537,64,0.1,0.00361105351088085,0.92,0.95,8.036194022039464e-05,0.7,10,512,0.8046775654155175,PRUNED
557,557,-54.666666666666664,2022-03-09 12:13:22.623061,2022-03-09 12:14:17.843599,0 days 00:00:55.220538,64,0.4,0.003687203306875036,0.92,0.95,7.894952821040386e-05,0.7,10,512,0.8012812076186107,PRUNED
558,558,-48.333333333333336,2022-03-09 12:13:22.879060,2022-03-09 12:14:17.951598,0 days 00:00:55.072538,64,0.4,0.00037120144104292206,0.92,0.95,8.011900854368512e-05,0.7,10,512,0.8220531355752482,PRUNED
559,559,-43.333333333333336,2022-03-09 12:14:15.162597,2022-03-09 12:15:09.904598,0 days 00:00:54.742001,64,0.4,0.0039545925498680745,0.92,0.99,0.00017229927292123726,0.7,1,2048,0.7615963239622036,PRUNED
560,560,-50.333333333333336,2022-03-09 12:14:17.844599,2022-03-09 12:15:13.825598,0 days 00:00:55.980999,64,0.4,0.0059003542362395835,0.92,0.99,0.00016503059532005246,1.0,1,2048,0.7540277620641448,PRUNED
561,561,-55.0,2022-03-09 12:14:17.953598,2022-03-09 12:15:13.499598,0 days 00:00:55.546000,64,0.4,0.0004778772547241548,1.0,0.95,0.0006527972126806467,1.0,10,2048,0.4090602183395659,PRUNED
562,562,-43.333333333333336,2022-03-09 12:15:09.906599,2022-03-09 12:16:07.856624,0 days 00:00:57.950025,64,0.4,0.00048380466695095915,1.0,0.95,6.690036423373744e-05,1.0,10,512,0.97589617871829,PRUNED
563,563,-44.666666666666664,2022-03-09 12:15:13.501598,2022-03-09 12:16:12.036597,0 days 00:00:58.534999,64,0.4,0.005873086427820812,0.99,0.8,0.00012432965811760412,2.0,1,2048,0.7203777515198063,PRUNED
564,564,-44.333333333333336,2022-03-09 12:15:13.827597,2022-03-09 12:16:40.804597,0 days 00:01:26.977000,256,0.4,0.004477385380573986,0.99,0.8,0.00012099823831929114,2.0,20,2048,0.9675874760494481,COMPLETE
565,565,-46.333333333333336,2022-03-09 12:16:07.858605,2022-03-09 12:16:50.755598,0 days 00:00:42.896993,256,0.4,0.00034107522398534176,0.99,0.95,0.00010888865970255939,0.9,10,512,0.8685211295470333,PRUNED
566,566,-47.333333333333336,2022-03-09 12:16:12.038597,2022-03-09 12:16:55.345598,0 days 00:00:43.307001,256,0.2,0.0021988380411373104,0.95,0.95,9.170990601362354e-05,0.9,10,512,0.8874662884150205,PRUNED
567,567,-51.0,2022-03-09 12:16:40.808597,2022-03-09 12:17:38.542632,0 days 00:00:57.734035,64,0.2,0.000267298112702632,0.95,0.95,8.839951048295882e-05,0.9,10,512,0.8884288895745966,PRUNED
568,568,-48.0,2022-03-09 12:16:50.757598,2022-03-09 12:17:48.738597,0 days 00:00:57.980999,64,0.2,0.0002454399096031966,0.8,0.99,9.143895583863056e-05,5.0,20,2048,0.7727650399555701,PRUNED
569,569,-43.666666666666664,2022-03-09 12:16:55.347598,2022-03-09 12:17:54.258597,0 days 00:00:58.910999,64,0.2,0.00021097389827323072,0.8,0.99,0.0001866796469574712,5.0,20,2048,0.373354249270148,PRUNED
570,570,-53.0,2022-03-09 12:17:38.544619,2022-03-09 12:18:35.184598,0 days 00:00:56.639979,64,0.1,0.0077608189100312345,0.8,0.99,0.00019438758411774915,5.0,20,2048,0.7651996939205002,PRUNED
571,571,-48.333333333333336,2022-03-09 12:17:48.740597,2022-03-09 12:18:42.963599,0 days 00:00:54.223002,64,0.1,0.0032668627912119967,0.98,0.95,0.0001927665479509386,0.7,10,64,0.16813528062060495,PRUNED
572,572,-51.0,2022-03-09 12:17:54.260597,2022-03-09 12:18:51.040598,0 days 00:00:56.780001,64,0.1,0.0003902914374567829,0.98,0.95,0.00010214380337467192,0.7,10,64,0.19596544374883745,PRUNED
573,573,-54.333333333333336,2022-03-09 12:18:35.186599,2022-03-09 12:19:31.224597,0 days 00:00:56.037998,64,0.2,0.004902627370237605,0.92,0.9999,0.00015035528708118786,0.7,1,2048,0.9830472919959475,PRUNED
574,574,-56.0,2022-03-09 12:18:42.965598,2022-03-09 12:19:38.170598,0 days 00:00:55.205000,64,0.2,0.006637371088585169,0.92,0.9999,0.0001304576560891828,0.3,1,2048,0.8142052339234205,PRUNED
575,575,-50.0,2022-03-09 12:18:51.042598,2022-03-09 12:19:45.524598,0 days 00:00:54.482000,64,0.2,0.004885473180545946,0.92,0.9999,0.00052639251666314,0.3,1,2048,0.48710535259322585,PRUNED
576,576,-48.333333333333336,2022-03-09 12:19:31.226597,2022-03-09 12:21:17.765597,0 days 00:01:46.539000,128,0.2,0.0016608186869450545,0.92,0.999,0.00015896157775766782,0.3,1,2048,0.9795988325840052,COMPLETE
577,577,-46.666666666666664,2022-03-09 12:19:38.172597,2022-03-09 12:20:24.732597,0 days 00:00:46.560000,128,0.2,0.00539080152259215,0.99,0.999,0.0001111616216503758,1.0,1,2048,0.9554652600317272,PRUNED
578,578,-52.0,2022-03-09 12:19:45.526597,2022-03-09 12:20:32.769597,0 days 00:00:47.243000,128,0.2,0.00041356448220708215,0.99,0.999,0.00011364246259248136,1.0,1,2048,0.8374459022305949,PRUNED
579,579,-45.333333333333336,2022-03-09 12:20:24.734597,2022-03-09 12:21:08.028598,0 days 00:00:43.294001,256,0.4,0.00041434841953193777,0.8,0.99,0.00015988968443115956,2.0,1,2048,0.8431185999366004,PRUNED
580,580,-51.0,2022-03-09 12:20:32.771598,2022-03-09 12:21:16.268597,0 days 00:00:43.496999,256,0.4,0.0004548079418900849,0.8,0.8,0.00016327305455294427,2.0,20,2048,0.3502946187247348,PRUNED
581,581,-52.333333333333336,2022-03-09 12:21:08.030598,2022-03-09 12:21:46.072749,0 days 00:00:38.042151,256,0.2,0.00028593004260596167,1.0,0.95,7.142745231027015e-05,0.9,10,512,0.9117302370963917,PRUNED
582,582,-43.333333333333336,2022-03-09 12:21:16.270597,2022-03-09 12:23:21.301750,0 days 00:02:05.031153,64,0.2,0.00027747902241884024,0.95,0.95,7.239446686851856e-05,0.9,10,256,0.9145079665027019,COMPLETE
583,583,-52.666666666666664,2022-03-09 12:21:17.768597,2022-03-09 12:23:23.294750,0 days 00:02:05.526153,64,0.2,0.0005325655493353691,0.95,0.95,6.406411069818593e-05,0.9,10,256,0.9198458572453768,COMPLETE
584,584,-46.0,2022-03-09 12:21:46.075749,2022-03-09 12:22:41.405749,0 days 00:00:55.330000,64,0.2,0.0005280435274311468,0.95,0.95,0.0002530642361535643,0.7,10,256,0.9381190129119793,PRUNED
585,585,-44.333333333333336,2022-03-09 12:22:41.407749,2022-03-09 12:23:35.771749,0 days 00:00:54.364000,64,0.2,0.000729673048723401,0.95,0.95,0.00047265526707115365,0.5,10,512,0.9262027736451326,PRUNED
586,586,-45.0,2022-03-09 12:23:21.303749,2022-03-09 12:24:19.335767,0 days 00:00:58.032018,64,0.2,0.00038222453640313666,0.95,0.95,0.00010071943958062109,0.5,10,512,0.9455002841726827,PRUNED
587,587,-49.333333333333336,2022-03-09 12:23:23.296750,2022-03-09 12:24:22.324749,0 days 00:00:59.027999,64,0.4,0.00033754437395866097,0.99,0.995,0.00046528390525876247,0.5,10,512,0.9407367762089913,PRUNED
588,588,-42.333333333333336,2022-03-09 12:23:35.773749,2022-03-09 12:24:34.521751,0 days 00:00:58.748002,64,0.4,0.00037008030695180784,0.99,0.995,9.895949323178232e-05,0.7,10,512,0.9441951431863591,PRUNED
589,589,-52.666666666666664,2022-03-09 12:24:19.338750,2022-03-09 12:25:18.335750,0 days 00:00:58.997000,64,0.4,0.00010014034305531812,0.99,0.995,0.0008364279043967667,0.7,5,64,0.8757081092715253,PRUNED
590,590,-53.666666666666664,2022-03-09 12:24:22.326749,2022-03-09 12:25:20.401754,0 days 00:00:58.075005,256,0.1,0.0003666130914045378,0.92,0.8,0.00021798091650407958,0.7,1,64,0.8936151455068688,PRUNED
591,591,-40.333333333333336,2022-03-09 12:24:34.523749,2022-03-09 12:25:11.820749,0 days 00:00:37.297000,256,0.1,0.00020399461625122988,0.92,0.99,0.0001396559940256046,5.0,20,2048,0.8133205821478214,PRUNED
592,592,-41.666666666666664,2022-03-09 12:25:11.821749,2022-03-09 12:26:06.835750,0 days 00:00:55.014001,64,0.2,0.0024644711745522765,1.0,0.8,0.0002092196434678225,1.0,5,64,0.8660755778047633,PRUNED
593,593,-48.333333333333336,2022-03-09 12:25:18.336751,2022-03-09 12:26:13.470749,0 days 00:00:55.133998,64,0.2,0.00044359676960247586,1.0,0.8,0.000383829081997699,1.0,1,64,0.8978802810364949,PRUNED
594,594,-53.333333333333336,2022-03-09 12:25:20.403751,2022-03-09 12:26:15.629804,0 days 00:00:55.226053,64,0.2,0.00043224881874555127,0.92,0.95,8.396115752343905e-05,1.0,1,512,0.8603402276098536,PRUNED
595,595,-47.0,2022-03-09 12:26:06.837749,2022-03-09 12:27:19.799749,0 days 00:01:12.962000,64,0.2,0.0004418503479309987,0.92,0.95,0.00037636417853929686,2.0,1,512,0.9645279215907943,COMPLETE
596,596,-52.333333333333336,2022-03-09 12:26:13.473749,2022-03-09 12:26:59.467749,0 days 00:00:45.994000,64,0.2,0.0002245803188001701,0.8,0.99,0.00013053432850899306,5.0,20,2048,0.5576534502710615,PRUNED
597,597,-53.0,2022-03-09 12:26:15.631803,2022-03-09 12:26:51.355750,0 days 00:00:35.723947,256,0.2,0.0002293813141525453,0.8,0.99,0.00012344335412113892,5.0,20,2048,0.6256288449756751,PRUNED
