,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
905,905,5.333333333333333,2022-03-07 09:59:40.569847,2022-03-07 10:00:01.019537,0 days 00:00:20.449690,256,0.4,0.0002538437285767919,0.95,0.995,0.0005121942620946042,5.0,5,256,0.14583226153928347,PRUNED
906,906,3.0,2022-03-07 10:00:01.019537,2022-03-07 10:00:20.983490,0 days 00:00:19.963953,256,0.1,0.0002857045786625012,0.95,0.995,0.0006857359182379964,5.0,5,2048,0.11332588185262786,PRUNED
907,907,15.0,2022-03-07 10:00:20.983490,2022-03-07 10:00:45.190844,0 days 00:00:24.207354,256,0.1,0.0002706318558111799,0.95,0.995,0.0006586219491534099,5.0,5,64,0.13164698690284,PRUNED
908,908,4.666666666666667,2022-03-07 10:00:45.206469,2022-03-07 10:01:05.311717,0 days 00:00:20.105248,256,0.2,0.0003001566365593844,0.95,0.995,0.0005813732710665988,5.0,5,1024,0.1528603229427794,PRUNED
909,909,10.333333333333334,2022-03-07 10:01:05.311717,2022-03-07 10:01:25.917869,0 days 00:00:20.606152,256,0.4,0.00024433138993085017,0.95,0.995,0.0007824655923665719,5.0,5,256,0.15863908216659736,PRUNED
910,910,4.666666666666667,2022-03-07 10:01:25.917869,2022-03-07 10:01:45.936102,0 days 00:00:20.018233,256,0.1,0.00021424886283883713,0.95,0.995,0.00047819103523521453,5.0,5,2048,0.1316117863102943,PRUNED
911,911,4.0,2022-03-07 10:01:45.936102,2022-03-07 10:02:06.371601,0 days 00:00:20.435499,256,0.1,0.00027625438212029084,0.95,0.995,0.000904264636715331,5.0,5,256,0.1492128535959379,PRUNED
912,912,2.3333333333333335,2022-03-07 10:02:06.371601,2022-03-07 10:02:26.600213,0 days 00:00:20.228612,256,0.2,0.0003362908125834844,0.95,0.995,0.0007770846623192677,5.0,5,1024,0.110797682347749,PRUNED
913,913,7.333333333333333,2022-03-07 10:02:31.013691,2022-03-07 10:02:51.386385,0 days 00:00:20.372694,256,0.3,0.0003264342558421343,0.95,0.995,0.0005863009095970125,5.0,5,512,0.17521515730311632,PRUNED
914,914,12.0,2022-03-07 10:02:51.386385,2022-03-07 10:03:11.866119,0 days 00:00:20.479734,256,0.4,0.00026732215176490215,0.95,0.995,0.0005352107437628079,5.0,5,256,0.16591066971749435,PRUNED
915,915,6.0,2022-03-07 10:03:11.866119,2022-03-07 10:03:31.875148,0 days 00:00:20.009029,256,0.1,0.0001479652674727875,0.95,0.995,0.0009200542090606878,5.0,5,2048,0.10045512380561925,PRUNED
916,916,8.0,2022-03-07 10:03:31.875148,2022-03-07 10:03:52.317886,0 days 00:00:20.442738,256,0.1,0.00030164046952702923,0.95,0.995,0.0006047973257451947,5.0,5,256,0.06939325987168932,PRUNED
917,917,7.666666666666667,2022-03-07 10:03:52.317886,2022-03-07 10:04:16.486652,0 days 00:00:24.168766,256,0.4,0.0002234510041586227,0.95,0.995,0.0006298619408068231,5.0,5,64,0.5837725785523911,PRUNED
918,918,8.0,2022-03-07 10:04:16.486652,2022-03-07 10:04:38.223397,0 days 00:00:21.736745,256,0.2,0.00035535160839479787,0.95,0.995,0.000680334859537598,5.0,5,128,0.8238641248384384,PRUNED
919,919,13.666666666666666,2022-03-07 10:04:38.223397,2022-03-07 10:04:58.435984,0 days 00:00:20.212587,256,0.1,0.0003097365506211847,0.95,0.995,0.00045934629782049647,0.7,5,1024,0.132954211129312,PRUNED
920,920,5.0,2022-03-07 10:04:58.435984,2022-03-07 10:05:18.073698,0 days 00:00:19.637714,64,0.1,0.00025893422905189296,0.99,0.999,0.0008474949381516345,5.0,1,256,0.7702003026838725,PRUNED
921,921,5.333333333333333,2022-03-07 10:05:18.073698,2022-03-07 10:05:40.817994,0 days 00:00:22.744296,512,0.4,0.00035699940236527526,0.95,0.995,0.000437832291163499,0.5,20,2048,0.5394479241714808,PRUNED
922,922,3.6666666666666665,2022-03-07 10:05:40.817994,2022-03-07 10:06:02.457750,0 days 00:00:21.639756,128,0.1,0.0003635463662968219,0.9,0.999,0.0006256143703709637,0.3,5,256,0.8944465610522545,PRUNED
923,923,5.666666666666667,2022-03-07 10:06:06.927744,2022-03-07 10:06:27.093946,0 days 00:00:20.166202,256,0.2,0.00030218740018234124,0.92,0.995,0.0007235446645682831,0.7,5,1024,0.7274528799420727,PRUNED
924,924,8.0,2022-03-07 10:06:27.093946,2022-03-07 10:06:57.969443,0 days 00:00:30.875497,128,0.1,0.00012533347811032375,0.99,0.999,0.00041176843976969485,0.3,20,256,0.1737117001358756,PRUNED
925,925,2.3333333333333335,2022-03-07 10:06:57.969443,2022-03-07 10:07:20.859333,0 days 00:00:22.889890,64,0.4,0.0018792309710536925,0.95,0.9999,4.929032580346422e-05,5.0,5,2048,0.09629075795832825,PRUNED
926,926,10.333333333333334,2022-03-07 10:07:20.859333,2022-03-07 10:08:41.591716,0 days 00:01:20.732383,512,0.1,0.00016225469617965296,0.95,0.995,0.000499372605226842,0.9,20,64,0.8641193807342336,COMPLETE
927,927,2.0,2022-03-07 10:08:41.591716,2022-03-07 10:09:04.735930,0 days 00:00:23.144214,512,0.1,0.00018359701715761924,0.95,0.995,0.0005601416721407699,0.9,20,1024,0.8793489453848256,PRUNED
928,928,17.666666666666668,2022-03-07 10:09:04.735930,2022-03-07 10:09:45.090149,0 days 00:00:40.354219,512,0.1,0.00014189046125504274,0.95,0.995,0.0006762801836546725,0.9,20,64,0.8479161025896585,PRUNED
929,929,2.3333333333333335,2022-03-07 10:09:45.090149,2022-03-07 10:10:25.313827,0 days 00:00:40.223678,512,0.1,0.00017513355079986864,0.95,0.995,0.0005382494580122646,0.9,20,64,0.884220582396128,PRUNED
930,930,9.666666666666666,2022-03-07 10:10:25.313827,2022-03-07 10:11:05.698568,0 days 00:00:40.384741,256,0.1,0.00013697051955335022,0.95,0.995,0.00046515559953217166,0.9,20,64,0.8909115614872604,PRUNED
931,931,6.666666666666667,2022-03-07 10:11:05.698568,2022-03-07 10:11:46.084805,0 days 00:00:40.386237,512,0.1,0.0025626116734262755,0.95,0.995,0.00045401159919032706,0.9,20,64,0.8604951794555354,PRUNED
932,932,0.3333333333333333,2022-03-07 10:11:46.084805,2022-03-07 10:12:26.375331,0 days 00:00:40.290526,512,0.1,0.00020067828871540093,0.95,0.995,0.0005078918651215505,0.9,20,64,0.8841009384476697,PRUNED
933,933,7.333333333333333,2022-03-07 10:12:31.022691,2022-03-07 10:13:11.671861,0 days 00:00:40.649170,512,0.1,0.0001657480650548013,0.95,0.995,0.0005085767868024696,0.9,20,64,0.9263920417750923,PRUNED
934,934,-2.6666666666666665,2022-03-07 10:13:11.687487,2022-03-07 10:13:34.328785,0 days 00:00:22.641298,512,0.1,0.00011680789093949906,0.95,0.995,0.0004845991050616469,0.9,20,2048,0.8207959743834622,PRUNED
935,935,10.0,2022-03-07 10:13:34.328785,2022-03-07 10:14:14.650556,0 days 00:00:40.321771,512,0.1,0.0022451584851552494,0.95,0.995,0.0004121641739774963,0.9,20,64,0.8547417508581052,PRUNED
936,936,3.3333333333333335,2022-03-07 10:14:14.650556,2022-03-07 10:14:55.066825,0 days 00:00:40.416269,512,0.1,0.00015418938993358057,0.95,0.995,0.0004838184293886277,0.9,20,64,0.1866108449698886,PRUNED
937,937,14.333333333333334,2022-03-07 10:14:55.066825,2022-03-07 10:15:35.374312,0 days 00:00:40.307487,512,0.1,0.00021813823870195026,0.95,0.995,0.0005598419116085368,0.9,20,64,0.8130489098253585,PRUNED
938,938,10.666666666666666,2022-03-07 10:15:35.374312,2022-03-07 10:16:15.648353,0 days 00:00:40.274041,512,0.1,0.00010324571980742587,0.95,0.995,0.00040027446931165345,0.9,20,64,0.8422574268798146,PRUNED
939,939,11.666666666666666,2022-03-07 10:16:15.648353,2022-03-07 10:16:56.548237,0 days 00:00:40.899884,512,0.1,0.0001624945716049008,0.95,0.995,0.00047702803317131905,0.9,20,64,0.9092063798860942,PRUNED
940,940,6.333333333333333,2022-03-07 10:16:56.548237,2022-03-07 10:17:36.886490,0 days 00:00:40.338253,512,0.1,0.00011021110295335594,0.95,0.9,0.0004277031713786641,0.9,20,64,0.867683519743168,PRUNED
941,941,-2.0,2022-03-07 10:17:36.902115,2022-03-07 10:18:17.349190,0 days 00:00:40.447075,512,0.1,0.00012864909728690208,0.98,0.995,0.0005359093697840385,0.7,20,64,0.8569743105521939,PRUNED
942,942,8.666666666666666,2022-03-07 10:18:17.349190,2022-03-07 10:19:37.817967,0 days 00:01:20.468777,512,0.1,0.0015279338176244937,0.95,0.995,0.00042044976858425157,0.3,20,64,0.8255384422417699,COMPLETE
943,943,11.666666666666666,2022-03-07 10:19:42.528656,2022-03-07 10:20:02.538229,0 days 00:00:20.009573,512,0.3,0.00019860045604940161,0.95,0.995,0.0003860303879835892,0.3,1,64,0.8566968331806296,PRUNED
944,944,-4.333333333333333,2022-03-07 10:20:02.538229,2022-03-07 10:20:42.918927,0 days 00:00:40.380698,128,0.1,0.0013734598596210719,0.95,0.995,0.00041762099363114324,0.7,20,64,0.8762343599364341,PRUNED
945,945,9.333333333333334,2022-03-07 10:20:42.918927,2022-03-07 10:21:23.493536,0 days 00:00:40.574609,512,0.2,0.0018252116135381129,0.95,0.995,0.00044031239347463265,0.3,20,64,0.8338225255777126,PRUNED
946,946,12.666666666666666,2022-03-07 10:21:23.493536,2022-03-07 10:22:44.499216,0 days 00:01:21.005680,512,0.1,0.0015521780979820463,0.95,0.995,0.0003845587478267618,0.3,20,64,0.8099521682918963,COMPLETE
947,947,6.333333333333333,2022-03-07 10:22:44.499216,2022-03-07 10:23:25.132776,0 days 00:00:40.633560,512,0.1,0.0015597152892740606,0.95,0.995,0.0003689122623816266,0.3,20,64,0.6032559856464618,PRUNED
948,948,13.0,2022-03-07 10:23:25.132776,2022-03-07 10:24:05.609124,0 days 00:00:40.476348,512,0.1,0.001487438714725905,0.95,0.995,0.0003875924309388286,0.3,20,64,0.8068991637261437,PRUNED
949,949,8.666666666666666,2022-03-07 10:24:05.609124,2022-03-07 10:24:45.933427,0 days 00:00:40.324303,512,0.2,0.0016713545066961916,0.95,0.995,0.0003375826898307873,0.3,20,64,0.829964007891517,PRUNED
950,950,11.0,2022-03-07 10:24:45.933427,2022-03-07 10:25:26.346097,0 days 00:00:40.412670,512,0.1,0.001429508429997692,0.95,0.995,0.00043055770304102983,0.3,20,64,0.8163014885151996,PRUNED
951,951,15.666666666666666,2022-03-07 10:25:26.346097,2022-03-07 10:26:06.789685,0 days 00:00:40.443588,512,0.1,0.0015385834356353286,0.95,0.995,0.00040873460996115673,0.3,20,64,0.8233361201598339,PRUNED
952,952,14.0,2022-03-07 10:26:06.789685,2022-03-07 10:26:47.032978,0 days 00:00:40.243293,512,0.1,0.001672882289286172,0.95,0.995,0.00035849260641204273,0.3,20,64,0.8423078022899544,PRUNED
953,953,7.333333333333333,2022-03-07 10:26:51.883652,2022-03-07 10:27:32.565766,0 days 00:00:40.682114,512,0.2,0.0015725457088544663,0.95,0.995,0.0003945611780540391,0.3,20,64,0.8388658467224954,PRUNED
954,954,11.0,2022-03-07 10:27:32.565766,2022-03-07 10:28:12.917134,0 days 00:00:40.351368,512,0.1,0.0018131234750125374,0.95,0.995,0.00046024915023136666,0.3,20,64,0.8331054118840521,PRUNED
955,955,12.333333333333334,2022-03-07 10:28:12.917134,2022-03-07 10:28:53.424786,0 days 00:00:40.507652,512,0.3,0.0013856911747126123,0.95,0.995,0.0004461875340587371,0.3,20,64,0.8465991433176782,PRUNED
956,956,15.333333333333334,2022-03-07 10:28:53.424786,2022-03-07 10:29:33.871884,0 days 00:00:40.447098,512,0.1,0.001757152453242225,0.95,0.995,0.0003616989478387568,0.3,20,64,0.8647222758673839,PRUNED
957,957,2.0,2022-03-07 10:29:33.871884,2022-03-07 10:30:14.271639,0 days 00:00:40.399755,512,0.2,0.001670433429296162,0.95,0.995,0.0005108627094323183,0.3,20,64,0.8584801347973945,PRUNED
958,958,14.0,2022-03-07 10:30:14.271639,2022-03-07 10:30:54.504758,0 days 00:00:40.233119,512,0.1,0.0019630631482107407,0.95,0.995,0.000326568897087351,0.3,20,64,0.860155785521131,PRUNED
959,959,6.666666666666667,2022-03-07 10:30:54.504758,2022-03-07 10:31:35.153550,0 days 00:00:40.648792,512,0.1,0.0014902319874394365,0.95,0.995,0.00037483667288126804,5.0,20,64,0.8112124793082632,PRUNED
960,960,2.0,2022-03-07 10:31:35.153550,2022-03-07 10:32:15.363645,0 days 00:00:40.210095,512,0.1,0.0013161528125806906,0.95,0.995,0.0004944287411579828,0.3,20,64,0.8306034458942663,PRUNED
961,961,11.0,2022-03-07 10:32:15.363645,2022-03-07 10:32:55.810075,0 days 00:00:40.446430,64,0.2,0.0017680064857056744,0.95,0.995,0.00046207977114307426,0.9,20,64,0.8701156170853099,PRUNED
962,962,8.0,2022-03-07 10:32:55.810075,2022-03-07 10:33:36.505304,0 days 00:00:40.695229,256,0.1,0.001626140990596113,0.95,0.995,0.00042154568125196766,0.3,20,64,0.8215730328657512,PRUNED
963,963,6.0,2022-03-07 10:33:41.355312,2022-03-07 10:34:01.649379,0 days 00:00:20.294067,512,0.1,0.0018586302539313484,0.95,0.995,0.00032930698088223207,5.0,1,64,0.8459631568943575,PRUNED
964,964,5.0,2022-03-07 10:34:01.649379,2022-03-07 10:34:41.939637,0 days 00:00:40.290258,256,0.2,0.0015104308355696659,0.95,0.995,0.000381168700394073,0.3,20,64,0.8929677093829499,PRUNED
965,965,1.0,2022-03-07 10:34:41.955255,2022-03-07 10:35:22.495686,0 days 00:00:40.540431,512,0.1,0.002054142540126944,0.95,0.995,0.0005640960898975274,0.9,20,64,0.8791188849136375,PRUNED
966,966,13.666666666666666,2022-03-07 10:35:22.495686,2022-03-07 10:35:42.461817,0 days 00:00:19.966131,64,0.1,0.0008365531687459186,0.95,0.995,0.0004232646162158117,5.0,1,64,0.7946418160594209,PRUNED
967,967,-2.3333333333333335,2022-03-07 10:35:42.461817,2022-03-07 10:36:22.814319,0 days 00:00:40.352502,512,0.3,0.0012695119751418805,0.95,0.995,1.0785084975340015e-05,0.3,20,64,0.9058563772152718,PRUNED
968,968,16.333333333333332,2022-03-07 10:36:22.814319,2022-03-07 10:37:03.223345,0 days 00:00:40.409026,256,0.2,0.0015298681214294238,0.95,0.995,0.000606475438172465,0.5,20,64,0.8039576076730683,PRUNED
969,969,5.0,2022-03-07 10:37:03.223345,2022-03-07 10:37:43.705899,0 days 00:00:40.482554,64,0.1,0.0013607855707641254,0.95,0.995,0.0003626208168078926,0.3,20,64,0.8314983906026526,PRUNED
970,970,-4.0,2022-03-07 10:37:43.705899,2022-03-07 10:38:03.546058,0 days 00:00:19.840159,512,0.1,0.0016771087290611464,0.95,0.995,0.0003949351681033043,5.0,1,64,0.8565155506691597,PRUNED
971,971,1.6666666666666667,2022-03-07 10:38:03.546058,2022-03-07 10:38:43.911832,0 days 00:00:40.365774,256,0.1,0.0018198480791721955,0.92,0.995,0.00048762457450374984,0.9,20,64,0.1584043570521023,PRUNED
972,972,7.666666666666667,2022-03-07 10:38:43.911832,2022-03-07 10:39:23.953048,0 days 00:00:40.041216,512,0.2,0.0014391043128734393,0.95,0.999,0.0004483440746713181,0.3,20,64,0.1899605622009272,PRUNED
973,973,5.666666666666667,2022-03-07 10:39:28.756410,2022-03-07 10:40:09.344736,0 days 00:00:40.588326,64,0.1,0.001420749355224284,0.95,0.995,0.0005184046093214365,5.0,20,64,0.555776672703129,PRUNED
974,974,3.6666666666666665,2022-03-07 10:40:09.344736,2022-03-07 10:40:28.107787,0 days 00:00:18.763051,256,0.1,0.001629908551968692,0.95,0.995,0.0003514910318275759,0.3,1,2048,0.16717899429546884,PRUNED
975,975,5.0,2022-03-07 10:40:28.107787,2022-03-07 10:40:58.789090,0 days 00:00:30.681303,512,0.2,0.0019041678694736261,0.92,0.999,0.0003989009328016063,2.0,20,128,0.8749302855729585,PRUNED
976,976,2.3333333333333335,2022-03-07 10:40:58.789090,2022-03-07 10:41:24.139794,0 days 00:00:25.350704,256,0.1,0.0020185598083554577,0.95,0.995,0.0003193243053175448,0.9,20,1024,0.20094676935434955,PRUNED
977,977,-639.3333333333334,2022-03-07 10:41:24.139794,2022-03-07 10:42:07.965069,0 days 00:00:43.825275,64,0.3,0.00015054038517254743,1.0,0.9,0.00043646413843677427,0.3,20,64,0.5200805766383633,PRUNED
978,978,6.333333333333333,2022-03-07 10:42:07.980695,2022-03-07 10:42:28.099496,0 days 00:00:20.118801,32,0.1,0.0012937472281861592,0.95,0.999,0.00012850156580811908,5.0,1,2048,0.19837869811438055,PRUNED
979,979,3.0,2022-03-07 10:42:28.099496,2022-03-07 10:42:51.187453,0 days 00:00:23.087957,512,0.1,0.0021351277192223515,0.95,0.995,0.0003081312653407361,0.3,20,1024,0.14860891944513388,PRUNED
980,980,9.666666666666666,2022-03-07 10:42:51.187453,2022-03-07 10:43:48.778682,0 days 00:00:57.591229,32,0.2,0.001206019110181633,0.95,0.995,0.0001581744026505188,5.0,20,512,0.6176296317927008,PRUNED
981,981,0.0,2022-03-07 10:43:48.778682,2022-03-07 10:44:09.588515,0 days 00:00:20.809833,32,0.1,0.001614874461586229,0.92,0.999,0.00046107118620125647,0.9,1,64,0.1681288770910243,PRUNED
982,982,3.0,2022-03-07 10:44:09.588515,2022-03-07 10:44:34.388162,0 days 00:00:24.799647,256,0.1,0.00023527858100251864,0.95,0.995,0.0006019656383655379,0.3,20,2048,0.8093250278879601,PRUNED
983,983,3.6666666666666665,2022-03-07 10:44:39.190713,2022-03-07 10:45:02.458108,0 days 00:00:23.267395,512,0.2,0.0017651298361210724,0.95,0.999,0.00014503784910697631,0.3,20,1024,0.8511650181106951,PRUNED
984,984,-2.0,2022-03-07 10:45:02.458108,2022-03-07 10:46:01.531923,0 days 00:00:59.073815,32,0.1,0.0009424406929860726,0.95,0.995,0.0003687646338067569,5.0,20,64,0.18479528494974445,PRUNED
985,985,3.0,2022-03-07 10:46:01.531923,2022-03-07 10:46:24.514757,0 days 00:00:22.982834,64,0.1,0.0014350397412175747,0.92,0.995,0.00040437190639090525,0.9,5,2048,0.30166811075893585,PRUNED
986,986,7.666666666666667,2022-03-07 10:46:24.530382,2022-03-07 10:46:45.620932,0 days 00:00:21.090550,32,0.3,0.00013512131764469712,0.95,0.999,0.0007524583557665237,0.3,1,128,0.4844846599740525,PRUNED
987,987,5.0,2022-03-07 10:46:45.620932,2022-03-07 10:47:41.077331,0 days 00:00:55.456399,32,0.1,0.0015260294531534901,0.95,0.9,0.0005053457186122088,0.5,20,1024,0.8983478840969843,PRUNED
988,988,0.0,2022-03-07 10:47:41.077331,2022-03-07 10:48:05.244737,0 days 00:00:24.167406,512,0.2,0.00011619129802401978,0.98,0.995,0.00011526618169955226,5.0,5,64,0.13406731831461968,PRUNED
989,989,5.0,2022-03-07 10:48:05.244737,2022-03-07 10:48:29.729520,0 days 00:00:24.484783,256,0.1,0.00018569571608307274,0.95,0.9999,0.0001696548040789877,0.3,20,2048,0.8661870159379071,PRUNED
990,990,3.0,2022-03-07 10:48:29.729520,2022-03-07 10:48:57.382856,0 days 00:00:27.653336,32,0.1,0.0017694718086727352,0.92,0.95,0.00012822902117348855,0.3,5,1024,0.828983381728824,PRUNED
991,991,4.666666666666667,2022-03-07 10:48:57.382856,2022-03-07 10:49:48.669413,0 days 00:00:51.286557,32,0.2,0.0007066013876386026,0.95,0.999,0.000102614152133876,5.0,20,2048,0.21479904877857495,PRUNED
992,992,0.6666666666666666,2022-03-07 10:49:48.669413,2022-03-07 10:50:27.602202,0 days 00:00:38.932789,32,0.1,0.001989603065830404,0.95,0.995,0.0003328784496865453,0.9,10,64,0.5815291677383116,PRUNED
993,993,7.333333333333333,2022-03-07 10:50:32.436886,2022-03-07 10:50:52.073928,0 days 00:00:19.637042,64,0.1,0.001150247268255914,0.95,0.995,0.0005570362246117667,0.3,1,1024,0.14479162740374987,PRUNED
994,994,10.0,2022-03-07 10:50:52.073928,2022-03-07 10:51:11.461604,0 days 00:00:19.387676,512,0.2,0.0021373715133717695,1.0,0.999,0.00014244350307206685,2.0,5,2048,0.6584060735830373,PRUNED
995,995,9.333333333333334,2022-03-07 10:51:11.461604,2022-03-07 10:52:10.457144,0 days 00:00:58.995540,32,0.1,0.0007803934957298303,0.95,0.995,0.000448486763729084,5.0,20,64,0.18379491151596655,PRUNED
996,996,-1.6666666666666667,2022-03-07 10:52:10.472767,2022-03-07 10:52:35.227310,0 days 00:00:24.754543,256,0.1,0.0001668292722020511,0.92,0.995,0.00018785708792826248,0.7,10,128,0.7906485801459313,PRUNED
997,997,6.666666666666667,2022-03-07 10:52:35.227310,2022-03-07 10:53:02.907677,0 days 00:00:27.680367,32,0.3,0.003253690587305177,0.95,0.999,0.00040751516580959533,0.3,5,1024,0.235746021028443,PRUNED
998,998,18.0,2022-03-07 10:53:02.907677,2022-03-07 10:53:54.334648,0 days 00:00:51.426971,32,0.1,0.0017298312098157566,0.95,0.9,0.00015942283517917806,0.9,20,2048,0.1951165474110398,PRUNED
999,999,7.0,2022-03-07 10:53:54.334648,2022-03-07 10:54:23.859222,0 days 00:00:29.524574,512,0.2,0.0015165033480479526,0.95,0.995,0.00036773613297586975,0.7,10,64,0.3558045087767846,PRUNED
1000,1000,5.666666666666667,2022-03-07 10:54:23.859222,2022-03-07 10:55:15.104236,0 days 00:00:51.245014,32,0.1,0.00021049122665908371,0.92,0.999,0.0008497468344442381,0.3,20,2048,0.8392223829953243,PRUNED
1001,1001,9.666666666666666,2022-03-07 10:55:15.104236,2022-03-07 10:55:36.981497,0 days 00:00:21.877261,256,0.1,0.0013751717324596822,0.95,0.995,0.0004920539365436393,5.0,10,1024,0.41185040279956137,PRUNED
1002,1002,6.666666666666667,2022-03-07 10:55:36.981497,2022-03-07 10:56:00.696564,0 days 00:00:23.715067,64,0.2,0.002374176557891991,0.95,0.995,0.00013748627004705067,0.3,5,512,0.16490040493813218,PRUNED
1003,1003,11.0,2022-03-07 10:56:05.422426,2022-03-07 10:56:26.369945,0 days 00:00:20.947519,32,0.1,0.00024461124615617313,0.95,0.999,0.00029398786339829427,0.7,1,64,0.21021574859872502,PRUNED
1004,1004,5.666666666666667,2022-03-07 10:56:26.369945,2022-03-07 10:56:48.920974,0 days 00:00:22.551029,512,0.4,0.0006255253248303961,0.95,0.995,0.0009982985489602036,5.0,20,2048,0.2790466314592398,PRUNED
1005,1005,10.0,2022-03-07 10:56:48.920974,2022-03-07 10:57:25.812454,0 days 00:00:36.891480,32,0.1,0.00012065715276407933,0.92,0.999,1.3150173906172194e-05,0.9,10,1024,0.14973978436496777,PRUNED
1006,1006,2.0,2022-03-07 10:57:25.812454,2022-03-07 10:57:54.265432,0 days 00:00:28.452978,32,0.1,0.004276592249535631,0.99,0.995,0.00021675543017595438,0.3,5,128,0.4426257522421991,PRUNED
1007,1007,-334.0,2022-03-07 10:57:54.265432,2022-03-07 10:58:34.729658,0 days 00:00:40.464226,32,0.2,0.0012882566107441766,0.98,0.9,0.0006638635789389144,0.7,10,64,0.5282429208713095,PRUNED
1008,1008,6.333333333333333,2022-03-07 10:58:34.729658,2022-03-07 10:58:59.246348,0 days 00:00:24.516690,256,0.4,0.00489169115793846,0.95,0.9999,0.000432911156291155,0.3,20,2048,0.12294625339883335,PRUNED
1009,1009,3.6666666666666665,2022-03-07 10:58:59.246348,2022-03-07 10:59:26.918457,0 days 00:00:27.672109,32,0.1,0.0016009435618250826,0.95,0.995,3.9105809115557275e-05,5.0,5,1024,0.49993924343640167,PRUNED
1010,1010,1.0,2022-03-07 10:59:26.918457,2022-03-07 10:59:56.421642,0 days 00:00:29.503185,512,0.3,0.0006294445895398573,0.99,0.999,0.00011731347502737982,0.7,10,64,0.17776987126251173,PRUNED
1011,1011,-0.3333333333333333,2022-03-07 10:59:56.421642,2022-03-07 11:00:32.617457,0 days 00:00:36.195815,64,0.1,0.001966142989321308,0.95,0.95,0.00017444137264047258,0.5,20,2048,0.9230076652011793,PRUNED
1012,1012,2.3333333333333335,2022-03-07 11:00:32.617457,2022-03-07 11:00:52.940897,0 days 00:00:20.323440,32,0.2,0.00014944484297890024,0.92,0.995,3.499302233677049e-05,0.9,1,1024,0.8688131204056565,PRUNED
1013,1013,-0.6666666666666666,2022-03-07 11:00:57.776664,2022-03-07 11:01:33.119356,0 days 00:00:35.342692,32,0.4,0.00023550549604418056,0.95,0.999,0.00014767619871854614,0.3,10,2048,0.6358472339895117,PRUNED
1014,1014,-3.0,2022-03-07 11:01:33.119356,2022-03-07 11:02:13.494720,0 days 00:00:40.375364,512,0.1,0.001824049262235847,0.99,0.995,1.0037821230521705e-05,0.7,20,64,0.24930520366762549,PRUNED
1015,1015,4.333333333333333,2022-03-07 11:02:13.494720,2022-03-07 11:02:33.553347,0 days 00:00:20.058627,256,0.1,0.0002714430600152061,0.95,0.995,0.00039936935540596443,5.0,5,1024,0.8422530207197303,PRUNED
1016,1016,9.666666666666666,2022-03-07 11:02:33.553347,2022-03-07 11:03:11.976737,0 days 00:00:38.423390,32,0.1,0.0009999734105904123,1.0,0.999,0.0003477275136169522,0.3,10,128,0.21310315715378964,PRUNED
1017,1017,2.0,2022-03-07 11:03:11.976737,2022-03-07 11:04:03.519916,0 days 00:00:51.543179,32,0.2,0.0011071954754929645,0.95,0.995,0.00012018581220876693,0.7,20,2048,0.8147466208290853,PRUNED
1018,1018,15.666666666666666,2022-03-07 11:04:03.519916,2022-03-07 11:04:32.299148,0 days 00:00:28.779232,32,0.4,0.0016415785621509069,0.99,0.999,0.0005648030595335884,0.9,5,64,0.19973583907424491,PRUNED
1019,1019,0.0,2022-03-07 11:04:32.299148,2022-03-07 11:05:00.395056,0 days 00:00:28.095908,64,0.1,0.0008921716096786579,0.95,0.995,0.00013356823076075825,0.3,10,1024,0.22326055741418252,PRUNED
1020,1020,-5.666666666666667,2022-03-07 11:05:00.395056,2022-03-07 11:05:23.584656,0 days 00:00:23.189600,512,0.1,0.0005704329839215414,0.92,0.9,0.00045762089802852936,5.0,20,512,0.8908355078126418,PRUNED
1021,1021,5.666666666666667,2022-03-07 11:05:23.584656,2022-03-07 11:05:42.215366,0 days 00:00:18.630710,256,0.2,0.0035419223019286876,0.95,0.995,0.00037982636798479367,0.7,1,2048,0.1666214793181664,PRUNED
1022,1022,16.666666666666668,2022-03-07 11:05:42.215366,2022-03-07 11:06:21.082519,0 days 00:00:38.867153,32,0.4,0.002773951692137052,0.99,0.999,0.00015530531014434578,0.3,10,64,0.5500792799216624,PRUNED
1023,1023,-3.3333333333333335,2022-03-07 11:06:25.854140,2022-03-07 11:07:23.884117,0 days 00:00:58.029977,32,0.1,0.0022283983018451816,0.95,0.995,8.638870144460357e-05,2.0,5,2048,0.38059450919757004,COMPLETE
1024,1024,4.666666666666667,2022-03-07 11:07:23.884117,2022-03-07 11:07:47.018195,0 days 00:00:23.134078,512,0.3,0.00013852096818309635,0.95,0.995,0.00017252516991738792,5.0,20,1024,0.12594082166365195,PRUNED
1025,1025,10.333333333333334,2022-03-07 11:07:47.018195,2022-03-07 11:08:25.762758,0 days 00:00:38.744563,32,0.1,0.0014904426369277567,0.99,0.999,0.0005287699311467818,0.7,10,64,0.3363819109530007,PRUNED
1026,1026,5.333333333333333,2022-03-07 11:08:25.762758,2022-03-07 11:08:52.342841,0 days 00:00:26.580083,32,0.1,0.000674778964281763,0.92,0.9999,0.0007289281813708182,0.3,5,2048,0.2441336515934362,PRUNED
