,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
244,244,13.666666666666666,2022-03-06 19:18:08.104202,2022-03-06 19:19:11.359539,0 days 00:01:03.255337,512,0.4,0.0019615689415146045,0.8,0.995,0.0005034076039070722,0.3,10,256,0.2886618611687952,COMPLETE
245,245,1.0,2022-03-06 19:19:11.359539,2022-03-06 19:19:42.441612,0 days 00:00:31.082073,512,0.4,0.002207467064714179,0.8,0.995,0.0005474407756023413,0.3,10,256,0.30662389086347314,PRUNED
246,246,12.666666666666666,2022-03-06 19:19:42.441612,2022-03-06 19:20:45.672630,0 days 00:01:03.231018,512,0.4,0.0018961488194281274,1.0,0.995,0.0004841731902580032,0.3,10,256,0.2845675074591514,COMPLETE
247,247,9.333333333333334,2022-03-06 19:20:45.672630,2022-03-06 19:21:16.866778,0 days 00:00:31.194148,512,0.4,0.0018007308813550822,0.9,0.995,0.00043796667470081673,0.3,10,256,0.2613452997438965,PRUNED
248,248,6.333333333333333,2022-03-06 19:21:16.866778,2022-03-06 19:21:41.997094,0 days 00:00:25.130316,512,0.4,0.0019938926584199728,1.0,0.995,0.0005020227369765372,0.3,1,256,0.28749937756905075,PRUNED
249,249,8.0,2022-03-06 19:21:41.997094,2022-03-06 19:22:35.554917,0 days 00:00:53.557823,32,0.4,0.0016196317544209552,1.0,0.999,0.00040108100811650597,0.3,10,256,0.3225278247136061,PRUNED
250,250,6.666666666666667,2022-03-06 19:22:35.554917,2022-03-06 19:23:06.466527,0 days 00:00:30.911610,512,0.4,0.003221399970448251,0.9,0.99,0.00057351545190332,0.5,10,256,0.37239992009550416,PRUNED
251,251,9.333333333333334,2022-03-06 19:23:06.466527,2022-03-06 19:23:37.611364,0 days 00:00:31.144837,256,0.4,0.0048899483024132115,0.8,0.95,0.0002949147795729729,0.7,10,256,0.4180997645597986,PRUNED
252,252,24.0,2022-03-06 19:23:37.611364,2022-03-06 19:25:27.268502,0 days 00:01:49.657138,32,0.4,0.0009922883161291658,0.8,0.995,0.0007120386801487741,0.5,10,256,0.38715058957312287,COMPLETE
253,253,1.6666666666666667,2022-03-06 19:25:31.731027,2022-03-06 19:26:27.132639,0 days 00:00:55.401612,32,0.4,0.0010027194521297976,0.8,0.99,0.0007225759348727267,0.5,10,256,0.35873925100432974,PRUNED
254,254,8.0,2022-03-06 19:26:27.132639,2022-03-06 19:28:22.101871,0 days 00:01:54.969232,32,0.4,0.0007783893283420154,0.8,0.995,0.0005777780722843806,0.5,10,256,0.3928097929255815,COMPLETE
255,255,7.0,2022-03-06 19:28:22.101871,2022-03-06 19:29:18.280343,0 days 00:00:56.178472,32,0.4,0.0011640215401488513,0.8,0.95,0.0006394405687878176,0.5,10,256,0.3339443887816381,PRUNED
256,256,5.666666666666667,2022-03-06 19:29:18.280343,2022-03-06 19:30:14.390683,0 days 00:00:56.110340,32,0.4,0.0013753115710061982,0.8,0.99,0.0007568984840960591,0.5,10,256,0.22421958851833654,PRUNED
257,257,6.666666666666667,2022-03-06 19:30:14.390683,2022-03-06 19:31:12.607707,0 days 00:00:58.217024,32,0.4,0.0010309011766342897,0.8,0.995,0.000524008516144106,2.0,10,256,0.37478183271078896,PRUNED
258,258,1.3333333333333333,2022-03-06 19:31:12.607707,2022-03-06 19:32:38.478173,0 days 00:01:25.870466,64,0.4,0.0021556482719307366,0.8,0.999,0.0006780081340597333,0.5,10,256,0.25303374541585943,COMPLETE
259,259,10.0,2022-03-06 19:32:38.478173,2022-03-06 19:33:38.013118,0 days 00:00:59.534945,256,0.2,0.0009148619064770552,0.92,0.95,0.00045829716743243904,0.5,20,64,0.3863869535252296,PRUNED
260,260,4.666666666666667,2022-03-06 19:33:38.013118,2022-03-06 19:35:31.293430,0 days 00:01:53.280312,32,0.4,0.00024014468101852122,0.9,0.99,0.0006175271022167611,2.0,10,128,0.18352778145438026,COMPLETE
261,261,1.3333333333333333,2022-03-06 19:35:31.295430,2022-03-06 19:36:06.126737,0 days 00:00:34.831307,128,0.4,0.0002169475384917605,0.9,0.9999,0.0005263387357219665,0.9,10,2048,0.3002537848658447,PRUNED
262,262,10.666666666666666,2022-03-06 19:36:06.126737,2022-03-06 19:36:36.486012,0 days 00:00:30.359275,256,0.4,0.0002606860981357466,0.99,0.995,0.0003878461584994104,0.5,10,256,0.34715388132265307,PRUNED
263,263,12.666666666666666,2022-03-06 19:36:41.340537,2022-03-06 19:37:33.924844,0 days 00:00:52.584307,32,0.4,0.0015323235775336363,0.9,0.99,0.0008438918966976886,2.0,10,256,0.275491208190484,PRUNED
264,264,9.0,2022-03-06 19:37:33.924844,2022-03-06 19:38:14.539214,0 days 00:00:40.614370,64,0.4,0.00020064763218106624,0.8,0.995,0.0007424023495803244,1.0,10,256,0.4030555224967793,PRUNED
265,265,5.333333333333333,2022-03-06 19:38:14.539214,2022-03-06 19:39:15.242572,0 days 00:01:00.703358,256,0.4,0.0008485132331579202,0.9,0.95,0.0001911806933647657,5.0,10,256,0.23947379594760082,COMPLETE
266,266,11.333333333333334,2022-03-06 19:39:15.242572,2022-03-06 19:41:00.283576,0 days 00:01:45.041004,32,0.4,0.001834975429026447,0.98,0.99,0.0006118146586365247,0.5,10,256,0.3647203723462008,COMPLETE
267,267,11.666666666666666,2022-03-06 19:41:00.283576,2022-03-06 19:41:31.824722,0 days 00:00:31.541146,256,0.4,0.0002828067907072427,0.9,0.995,8.349875550106665e-05,2.0,5,64,0.3190245785762548,PRUNED
268,268,10.333333333333334,2022-03-06 19:41:31.824722,2022-03-06 19:42:25.374538,0 days 00:00:53.549816,32,0.4,0.0024458435899448686,0.9,0.999,0.0001454081440191868,0.5,10,256,0.3855571748444213,PRUNED
269,269,-2.6666666666666665,2022-03-06 19:42:25.374538,2022-03-06 19:43:08.349009,0 days 00:00:42.974471,64,0.3,0.0011317068206748392,0.8,0.95,0.0004235740778595018,0.3,10,256,0.4168839521754111,PRUNED
270,270,20.333333333333332,2022-03-06 19:43:08.349009,2022-03-06 19:44:21.354727,0 days 00:01:13.005718,256,0.4,0.00025569895385211156,0.9,0.99,0.00047235130943831534,2.0,10,256,0.27251699708613797,COMPLETE
271,271,7.0,2022-03-06 19:44:21.354727,2022-03-06 19:44:57.865946,0 days 00:00:36.511219,256,0.4,0.0002532272903363413,0.9,0.99,0.0005743729177956012,2.0,10,256,0.8237082182717343,PRUNED
272,272,8.666666666666666,2022-03-06 19:44:57.865946,2022-03-06 19:45:28.718461,0 days 00:00:30.852515,256,0.1,0.00023667036699044638,0.9,0.99,0.000680817342139187,2.0,1,128,0.19984888204353526,PRUNED
273,273,13.333333333333334,2022-03-06 19:45:34.524289,2022-03-06 19:46:09.531110,0 days 00:00:35.006821,256,0.4,0.007732601466194217,0.9,0.99,0.0005076820932161452,2.0,10,1024,0.35036199114817734,PRUNED
274,274,14.0,2022-03-06 19:46:09.531110,2022-03-06 19:46:45.467982,0 days 00:00:35.936872,256,0.4,0.0002810189316624343,0.9,0.99,0.0007779576066113142,2.0,10,256,0.2596524898283973,PRUNED
275,275,8.333333333333334,2022-03-06 19:46:45.467982,2022-03-06 19:47:22.696116,0 days 00:00:37.228134,256,0.4,0.00010143777394632906,0.9,0.99,0.0004849998555688531,2.0,10,256,0.43942630978117964,PRUNED
276,276,1.3333333333333333,2022-03-06 19:47:22.697117,2022-03-06 19:48:59.610837,0 days 00:01:36.913720,256,0.4,0.0003194261672859385,0.9,0.95,0.0005527730386180437,0.5,10,64,0.40347045682018906,COMPLETE
277,277,5.666666666666667,2022-03-06 19:48:59.610837,2022-03-06 19:50:02.074855,0 days 00:01:02.464018,32,0.4,0.00022911395212916826,1.0,0.99,0.0002511307047943664,0.7,10,256,0.37341222151990927,PRUNED
278,278,4.0,2022-03-06 19:50:02.074855,2022-03-06 19:50:37.486329,0 days 00:00:35.411474,256,0.4,0.00020230980391110266,0.9,0.99,1.2739008457627839e-05,2.0,10,256,0.24132334647711978,PRUNED
279,279,14.0,2022-03-06 19:50:37.486329,2022-03-06 19:51:23.784143,0 days 00:00:46.297814,64,0.4,0.0002538764130920884,0.99,0.95,0.000830513412023815,5.0,10,256,0.21461317623132048,PRUNED
280,280,7.666666666666667,2022-03-06 19:51:23.784143,2022-03-06 19:52:24.273210,0 days 00:01:00.489067,32,0.4,0.002084512519979169,0.9,0.99,0.0003545597290759042,0.5,10,512,0.33787866727746807,PRUNED
281,281,13.0,2022-03-06 19:52:24.273210,2022-03-06 19:53:00.632052,0 days 00:00:36.358842,256,0.4,0.0016701830083454877,0.9,0.999,0.0006405443787294382,0.7,10,256,0.30025405223249985,PRUNED
282,282,-2.3333333333333335,2022-03-06 19:53:00.632052,2022-03-06 19:53:59.612488,0 days 00:00:58.980436,32,0.4,0.004009489902846515,1.0,0.95,0.0004528144270162565,2.0,10,256,0.37941747990235436,PRUNED
283,283,2.3333333333333335,2022-03-06 19:54:05.788186,2022-03-06 19:54:41.560694,0 days 00:00:35.772508,256,0.4,0.0022513017640509838,0.9,0.99,0.0007045271624876602,1.0,10,256,0.35443448508324593,PRUNED
284,284,,2022-03-06 19:54:41.560694,,,32,0.2,0.0014346259008731674,0.95,0.99,0.0005260005720928629,0.5,20,2048,0.3233493208650809,RUNNING
